요일구분,K,MCS,방문순서,충전소명,station_key,시간대,time_window_start,time_window_end,arrival_time,service_start,service_end,service_minutes,발생횟수,발생비율_%,profit,위도,경도,from_station_key
토요일,5,4,7,훈련원공원 노상공영주차장,훈련원공원,15시,15:37,16:09,15:37,15:37,16:09,32,12,23.5,23.5,37.56692913,127.0043893,을지로_하나은행앞
토요일,5,4,8,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,19시,19:39,20:02,19:39,19:39,20:02,23,11,21.6,21.6,37.56762877,126.9795662,훈련원공원
토요일,5,4,9,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,20시,20:29,20:59,20:29,20:29,20:59,30,17,33.3,33.3,37.56896427,127.0020909,기업은행_무교지점
토요일,5,4,10,을지로 노상공영주차장(신한은행 앞),을지로_신한은행앞,21시,21:40,21:55,21:40,21:40,21:55,15,13,25.5,25.5,37.56710245,127.0017882,청계3_코리아몰앞
토요일,5,5,1,훈련원공원 노상공영주차장,훈련원공원,09시,09:17,10:02,09:17,09:17,10:02,45,31,60.8,60.8,37.56692913,127.0043893,청계3_코리아몰앞
토요일,5,5,2,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,10시,10:22,11:12,10:25,10:25,11:10,45,20,39.2,39.2,37.56762877,126.9795662,훈련원공원
토요일,5,5,3,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,11시,11:35,12:12,11:35,11:35,12:12,37,13,25.5,25.5,37.56762877,126.9795662,기업은행_무교지점
토요일,5,5,4,청계3 노상공영주차장(고려상사 앞),청계3_고려상사앞,12시,12:33,13:16,12:33,12:33,13:16,43,11,21.6,21.6,37.56822248,127.0018662,기업은행_무교지점
토요일,5,5,5,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,13시,13:34,14:04,13:34,13:34,14:04,30,13,25.5,25.5,37.56896427,127.0020909,청계3_고려상사앞
토요일,5,5,6,훈련원공원 노상공영주차장,훈련원공원,14시,14:32,14:56,14:32,14:32,14:55,23,16,31.4,31.4,37.56692913,127.0043893,청계3_코리아몰앞
토요일,5,5,7,을지로 노상공영주차장(신한은행 앞),을지로_신한은행앞,19시,19:32,20:09,19:32,19:32,20:09,37,11,21.6,21.6,37.56710245,127.0017882,훈련원공원
일요일,1,1,1,청계8가 노상공영주차장,청계8가,10시,10:29,10:57,10:29,10:29,10:57,28,10,19.2,19.2,37.56980089,127.0163871,청계3_코리아몰앞
일요일,1,1,2,청계8가 노상공영주차장,청계8가,11시,11:35,11:48,11:35,11:35,11:47,12,14,26.9,26.9,37.56980089,127.0163871,청계8가
일요일,1,1,3,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,12시,12:35,13:03,12:35,12:35,13:03,28,18,34.6,34.6,37.56896427,127.0020909,청계8가
일요일,1,1,4,청계8가 노상공영주차장,청계8가,13시,13:25,13:45,13:25,13:25,13:45,20,18,34.6,34.6,37.56980089,127.0163871,청계3_코리아몰앞
일요일,1,1,5,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,14시,14:32,15:08,14:32,14:32,15:08,36,15,28.8,28.8,37.56896427,127.0020909,청계8가
일요일,1,1,6,훈련원공원 노상공영주차장,훈련원공원,15시,15:29,16:00,15:29,15:29,15:59,30,16,30.8,30.8,37.56692913,127.0043893,청계3_코리아몰앞
일요일,1,1,7,훈련원공원 노상공영주차장,훈련원공원,16시,16:36,17:25,16:36,16:36,17:21,45,17,32.7,32.7,37.56692913,127.0043893,훈련원공원
일요일,1,1,8,훈련원공원 노상공영주차장,훈련원공원,17시,17:30,18:28,17:41,17:41,18:26,45,12,23.1,23.1,37.56692913,127.0043893,훈련원공원
일요일,1,1,9,훈련원공원 노상공영주차장,훈련원공원,18시,18:26,19:07,18:26,18:26,19:07,41,15,28.8,28.8,37.56692913,127.0043893,훈련원공원
일요일,1,1,10,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,19시,19:36,19:52,19:36,19:36,19:52,16,8,15.4,15.4,37.56762877,126.9795662,훈련원공원
일요일,1,1,11,훈련원공원 노상공영주차장,훈련원공원,20시,20:25,20:59,20:25,20:25,20:59,34,13,25.0,25.0,37.56692913,127.0043893,기업은행_무교지점
일요일,1,1,12,훈련원공원 노상공영주차장,훈련원공원,21시,21:33,21:56,21:33,21:33,21:56,23,15,28.8,28.8,37.56692913,127.0043893,훈련원공원
일요일,2,1,1,청계8가 노상공영주차장,청계8가,10시,10:29,10:57,10:29,10:29,10:57,28,10,19.2,19.2,37.56980089,127.0163871,청계3_코리아몰앞
일요일,2,1,2,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,11시,11:23,12:02,11:23,11:23,12:02,39,11,21.2,21.2,37.56896427,127.0020909,청계8가
일요일,2,1,3,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,12시,12:35,13:03,12:35,12:35,13:03,28,18,34.6,34.6,37.56896427,127.0020909,청계3_코리아몰앞
일요일,2,1,4,청계8가 노상공영주차장,청계8가,13시,13:25,13:45,13:25,13:25,13:45,20,18,34.6,34.6,37.56980089,127.0163871,청계3_코리아몰앞
일요일,2,1,5,청계3 노상공영주차장(고려상사 앞),청계3_고려상사앞,14시,14:34,15:00,14:34,14:34,14:59,25,14,26.9,26.9,37.56822248,127.0018662,청계8가
일요일,2,1,6,훈련원공원 노상공영주차장,훈련원공원,15시,15:29,16:00,15:29,15:29,15:59,30,16,30.8,30.8,37.56692913,127.0043893,청계3_고려상사앞
일요일,2,1,7,훈련원공원 노상공영주차장,훈련원공원,16시,16:36,17:25,16:36,16:36,17:21,45,17,32.7,32.7,37.56692913,127.0043893,훈련원공원
일요일,2,1,8,훈련원공원 노상공영주차장,훈련원공원,17시,17:30,18:28,17:41,17:41,18:26,45,12,23.1,23.1,37.56692913,127.0043893,훈련원공원
일요일,2,1,9,훈련원공원 노상공영주차장,훈련원공원,18시,18:26,19:07,18:26,18:26,19:07,41,15,28.8,28.8,37.56692913,127.0043893,훈련원공원
일요일,2,1,10,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,19시,19:36,19:52,19:36,19:36,19:52,16,8,15.4,15.4,37.56762877,126.9795662,훈련원공원
일요일,2,1,11,훈련원공원 노상공영주차장,훈련원공원,20시,20:25,20:59,20:25,20:25,20:59,34,13,25.0,25.0,37.56692913,127.0043893,기업은행_무교지점
일요일,2,1,12,훈련원공원 노상공영주차장,훈련원공원,21시,21:33,21:56,21:33,21:33,21:56,23,15,28.8,28.8,37.56692913,127.0043893,훈련원공원
일요일,2,2,1,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,10시,10:25,11:05,10:25,10:25,11:05,40,9,17.3,17.3,37.56896427,127.0020909,청계3_코리아몰앞
일요일,2,2,2,청계8가 노상공영주차장,청계8가,11시,11:35,11:48,11:35,11:35,11:47,12,14,26.9,26.9,37.56980089,127.0163871,청계3_코리아몰앞
일요일,2,2,3,훈련원공원 노상공영주차장,훈련원공원,12시,12:28,13:01,12:28,12:28,13:01,33,11,21.2,21.2,37.56692913,127.0043893,청계8가
일요일,2,2,4,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,13시,13:40,14:16,13:40,13:40,14:15,35,18,34.6,34.6,37.56896427,127.0020909,훈련원공원
일요일,2,2,5,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,14시,14:32,15:08,14:32,14:32,15:08,36,15,28.8,28.8,37.56896427,127.0020909,청계3_코리아몰앞
일요일,2,2,6,청계8가 노상공영주차장,청계8가,15시,15:33,16:05,15:33,15:33,16:05,32,14,26.9,26.9,37.56980089,127.0163871,청계3_코리아몰앞
일요일,2,2,7,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,16시,16:39,17:05,16:39,16:39,17:05,26,15,28.8,28.8,37.56896427,127.0020909,청계8가
일요일,2,2,8,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,17시,17:27,18:11,17:27,17:27,18:11,44,13,25.0,25.0,37.56762877,126.9795662,청계3_코리아몰앞
일요일,2,2,9,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,18시,18:29,19:01,18:29,18:29,19:01,32,11,21.2,21.2,37.56896427,127.0020909,기업은행_무교지점
일요일,2,2,10,청계5 노상공영주차장,청계5,20시,20:34,21:16,20:35,20:35,21:16,41,10,19.2,19.2,37.5681412,127.0024362,청계3_코리아몰앞
일요일,2,2,11,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,21시,21:44,22:00,21:45,21:45,22:00,15,12,23.1,23.1,37.56896427,127.0020909,청계5
일요일,3,1,1,청계8가 노상공영주차장,청계8가,10시,10:29,10:57,10:29,10:29,10:57,28,10,19.2,19.2,37.56980089,127.0163871,청계3_코리아몰앞
일요일,3,1,2,청계8가 노상공영주차장,청계8가,11시,11:35,11:48,11:35,11:35,11:47,12,14,26.9,26.9,37.56980089,127.0163871,청계8가
일요일,3,1,3,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,12시,12:35,13:03,12:35,12:35,13:03,28,18,34.6,34.6,37.56896427,127.0020909,청계8가
일요일,3,1,4,청계8가 노상공영주차장,청계8가,13시,13:25,13:45,13:25,13:25,13:45,20,18,34.6,34.6,37.56980089,127.0163871,청계3_코리아몰앞
일요일,3,1,5,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,14시,14:32,15:08,14:32,14:32,15:08,36,15,28.8,28.8,37.56896427,127.0020909,청계8가
일요일,3,1,6,청계8가 노상공영주차장,청계8가,15시,15:33,16:05,15:33,15:33,16:05,32,14,26.9,26.9,37.56980089,127.0163871,청계3_코리아몰앞
일요일,3,1,7,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,16시,16:39,17:05,16:39,16:39,17:05,26,15,28.8,28.8,37.56896427,127.0020909,청계8가
일요일,3,1,8,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,17시,17:27,18:11,17:27,17:27,18:11,44,13,25.0,25.0,37.56762877,126.9795662,청계3_코리아몰앞
일요일,3,1,9,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,18시,18:29,19:01,18:29,18:29,19:01,32,11,21.2,21.2,37.56896427,127.0020909,기업은행_무교지점
일요일,3,1,10,훈련원공원 노상공영주차장,훈련원공원,20시,20:25,20:59,20:25,20:25,20:59,34,13,25.0,25.0,37.56692913,127.0043893,청계3_코리아몰앞
일요일,3,1,11,훈련원공원 노상공영주차장,훈련원공원,21시,21:33,21:56,21:33,21:33,21:56,23,15,28.8,28.8,37.56692913,127.0043893,훈련원공원
일요일,3,2,1,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,10시,10:25,11:05,10:25,10:25,11:05,40,9,17.3,17.3,37.56896427,127.0020909,청계3_코리아몰앞
일요일,3,2,2,을지로 노상공영주차장(신한은행 앞),을지로_신한은행앞,11시,11:40,12:08,11:40,11:40,12:08,28,10,19.2,19.2,37.56710245,127.0017882,청계3_코리아몰앞
일요일,3,2,3,훈련원공원 노상공영주차장,훈련원공원,12시,12:28,13:01,12:28,12:28,13:01,33,11,21.2,21.2,37.56692913,127.0043893,을지로_신한은행앞
일요일,3,2,4,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,13시,13:27,14:04,13:27,13:27,14:04,37,12,23.1,23.1,37.56680167,126.9966063,훈련원공원
일요일,3,2,5,청계8가 노상공영주차장,청계8가,14시,14:28,14:52,14:28,14:28,14:52,24,14,26.9,26.9,37.56980089,127.0163871,을지로_하나은행앞
일요일,3,2,6,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,15시,15:27,15:54,15:27,15:27,15:53,26,10,19.2,19.2,37.56896427,127.0020909,청계8가
일요일,3,2,7,훈련원공원 노상공영주차장,훈련원공원,16시,16:36,17:25,16:36,16:36,17:21,45,17,32.7,32.7,37.56692913,127.0043893,청계3_코리아몰앞
일요일,3,2,8,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,17시,17:24,17:54,17:24,17:24,17:54,30,12,23.1,23.1,37.56896427,127.0020909,훈련원공원
일요일,3,2,9,청계5 노상공영주차장,청계5,20시,20:34,21:16,20:35,20:35,21:16,41,10,19.2,19.2,37.5681412,127.0024362,청계3_코리아몰앞
일요일,3,2,10,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,21시,21:44,22:00,21:45,21:45,22:00,15,12,23.1,23.1,37.56896427,127.0020909,청계5
일요일,3,3,1,훈련원공원 노상공영주차장,훈련원공원,10시,10:14,10:51,10:14,10:14,10:51,37,9,17.3,17.3,37.56692913,127.0043893,청계3_코리아몰앞
일요일,3,3,2,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,11시,11:23,12:02,11:23,11:23,12:02,39,11,21.2,21.2,37.56896427,127.0020909,훈련원공원
일요일,3,3,3,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,12시,12:24,12:58,12:24,12:24,12:58,34,11,21.2,21.2,37.56680167,126.9966063,청계3_코리아몰앞
일요일,3,3,4,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,13시,13:40,14:16,13:40,13:40,14:15,35,18,34.6,34.6,37.56896427,127.0020909,을지로_하나은행앞
일요일,3,3,5,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,14시,14:33,15:01,14:33,14:33,15:01,28,14,26.9,26.9,37.56762877,126.9795662,청계3_코리아몰앞
일요일,3,3,6,훈련원공원 노상공영주차장,훈련원공원,15시,15:29,16:00,15:29,15:29,15:59,30,16,30.8,30.8,37.56692913,127.0043893,기업은행_무교지점
일요일,3,3,7,을지로 노상공영주차장(신한은행 앞),을지로_신한은행앞,16시,16:20,16:44,16:20,16:20,16:44,24,11,21.2,21.2,37.56710245,127.0017882,훈련원공원
일요일,3,3,8,훈련원공원 노상공영주차장,훈련원공원,17시,17:30,18:28,17:41,17:41,18:26,45,12,23.1,23.1,37.56692913,127.0043893,을지로_신한은행앞
일요일,3,3,9,훈련원공원 노상공영주차장,훈련원공원,18시,18:26,19:07,18:26,18:26,19:07,41,15,28.8,28.8,37.56692913,127.0043893,훈련원공원
일요일,3,3,10,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,19시,19:36,19:52,19:36,19:36,19:52,16,8,15.4,15.4,37.56762877,126.9795662,훈련원공원
일요일,3,3,11,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,20시,20:32,21:13,20:32,20:32,21:13,41,10,19.2,19.2,37.56896427,127.0020909,기업은행_무교지점
일요일,3,3,12,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,21시,21:27,21:47,21:28,21:28,21:47,19,10,19.2,19.2,37.56680167,126.9966063,청계3_코리아몰앞
일요일,4,1,1,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,10시,10:25,11:05,10:25,10:25,11:05,40,9,17.3,17.3,37.56896427,127.0020909,청계3_코리아몰앞
일요일,4,1,2,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,11시,11:23,12:02,11:23,11:23,12:02,39,11,21.2,21.2,37.56896427,127.0020909,청계3_코리아몰앞
일요일,4,1,3,을지로 노상공영주차장(신한은행 앞),을지로_신한은행앞,12시,12:38,13:13,12:38,12:38,13:13,35,10,19.2,19.2,37.56710245,127.0017882,청계3_코리아몰앞
일요일,4,1,4,청계3 노상공영주차장(고려상사 앞),청계3_고려상사앞,13시,13:21,13:52,13:21,13:21,13:52,31,11,21.2,21.2,37.56822248,127.0018662,을지로_신한은행앞
일요일,4,1,5,청계8가 노상공영주차장,청계8가,14시,14:28,14:52,14:28,14:28,14:52,24,14,26.9,26.9,37.56980089,127.0163871,청계3_고려상사앞
일요일,4,1,6,청계8가 노상공영주차장,청계8가,15시,15:33,16:05,15:33,15:33,16:05,32,14,26.9,26.9,37.56980089,127.0163871,청계8가
일요일,4,1,7,을지로 노상공영주차장(신한은행 앞),을지로_신한은행앞,16시,16:20,16:44,16:20,16:20,16:44,24,11,21.2,21.2,37.56710245,127.0017882,청계8가
일요일,4,1,8,훈련원공원 노상공영주차장,훈련원공원,17시,17:30,18:28,17:41,17:41,18:26,45,12,23.1,23.1,37.56692913,127.0043893,을지로_신한은행앞
일요일,4,1,9,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,18시,18:29,19:01,18:29,18:29,19:01,32,11,21.2,21.2,37.56896427,127.0020909,훈련원공원
일요일,4,1,10,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,19시,19:36,19:52,19:36,19:36,19:52,16,8,15.4,15.4,37.56762877,126.9795662,청계3_코리아몰앞
일요일,4,1,11,청계5 노상공영주차장,청계5,20시,20:34,21:16,20:35,20:35,21:16,41,10,19.2,19.2,37.5681412,127.0024362,기업은행_무교지점
일요일,4,1,12,훈련원공원 노상공영주차장,훈련원공원,21시,21:33,21:56,21:33,21:33,21:56,23,15,28.8,28.8,37.56692913,127.0043893,청계5
일요일,4,2,1,청계8가 노상공영주차장,청계8가,10시,10:29,10:57,10:29,10:29,10:57,28,10,19.2,19.2,37.56980089,127.0163871,청계3_코리아몰앞
일요일,4,2,2,청계8가 노상공영주차장,청계8가,11시,11:35,11:48,11:35,11:35,11:47,12,14,26.9,26.9,37.56980089,127.0163871,청계8가
일요일,4,2,3,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,12시,12:24,12:58,12:24,12:24,12:58,34,11,21.2,21.2,37.56680167,126.9966063,청계8가
일요일,4,2,4,청계8가 노상공영주차장,청계8가,13시,13:25,13:45,13:25,13:25,13:45,20,18,34.6,34.6,37.56980089,127.0163871,을지로_하나은행앞
일요일,4,2,5,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,14시,14:33,15:01,14:33,14:33,15:01,28,14,26.9,26.9,37.56762877,126.9795662,청계8가
일요일,4,2,6,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,15시,15:27,15:54,15:27,15:27,15:53,26,10,19.2,19.2,37.56896427,127.0020909,기업은행_무교지점
일요일,4,2,7,훈련원공원 노상공영주차장,훈련원공원,16시,16:36,17:25,16:36,16:36,17:21,45,17,32.7,32.7,37.56692913,127.0043893,청계3_코리아몰앞
일요일,4,2,8,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,17시,17:24,17:54,17:24,17:24,17:54,30,12,23.1,23.1,37.56896427,127.0020909,훈련원공원
일요일,4,2,9,훈련원공원 노상공영주차장,훈련원공원,20시,20:25,20:59,20:25,20:25,20:59,34,13,25.0,25.0,37.56692913,127.0043893,청계3_코리아몰앞
일요일,4,3,1,을지로 노상공영주차장(신한은행 앞),을지로_신한은행앞,11시,11:40,12:08,11:40,11:40,12:08,28,10,19.2,19.2,37.56710245,127.0017882,청계3_코리아몰앞
일요일,4,3,2,훈련원공원 노상공영주차장,훈련원공원,12시,12:28,13:01,12:28,12:28,13:01,33,11,21.2,21.2,37.56692913,127.0043893,을지로_신한은행앞
일요일,4,3,3,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,13시,13:40,14:16,13:40,13:40,14:15,35,18,34.6,34.6,37.56896427,127.0020909,훈련원공원
일요일,4,3,4,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,14시,14:32,15:08,14:32,14:32,15:08,36,15,28.8,28.8,37.56896427,127.0020909,청계3_코리아몰앞
일요일,4,3,5,훈련원공원 노상공영주차장,훈련원공원,15시,15:29,16:00,15:29,15:29,15:59,30,16,30.8,30.8,37.56692913,127.0043893,청계3_코리아몰앞
일요일,4,3,6,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,17시,17:27,18:11,17:27,17:27,18:11,44,13,25.0,25.0,37.56762877,126.9795662,훈련원공원
일요일,4,3,7,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,20시,20:32,21:13,20:32,20:32,21:13,41,10,19.2,19.2,37.56896427,127.0020909,기업은행_무교지점
일요일,4,3,8,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,21시,21:44,22:00,21:45,21:45,22:00,15,12,23.1,23.1,37.56896427,127.0020909,청계3_코리아몰앞
일요일,4,4,1,훈련원공원 노상공영주차장,훈련원공원,10시,10:14,10:51,10:14,10:14,10:51,37,9,17.3,17.3,37.56692913,127.0043893,청계3_코리아몰앞
일요일,4,4,2,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,12시,12:35,13:03,12:35,12:35,13:03,28,18,34.6,34.6,37.56896427,127.0020909,훈련원공원
일요일,4,4,3,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,13시,13:27,14:04,13:27,13:27,14:04,37,12,23.1,23.1,37.56680167,126.9966063,청계3_코리아몰앞
일요일,4,4,4,청계3 노상공영주차장(고려상사 앞),청계3_고려상사앞,14시,14:34,15:00,14:34,14:34,14:59,25,14,26.9,26.9,37.56822248,127.0018662,을지로_하나은행앞
일요일,4,4,5,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,16시,16:39,17:05,16:39,16:39,17:05,26,15,28.8,28.8,37.56896427,127.0020909,청계3_고려상사앞
일요일,4,4,6,훈련원공원 노상공영주차장,훈련원공원,18시,18:26,19:07,18:26,18:26,19:07,41,15,28.8,28.8,37.56692913,127.0043893,청계3_코리아몰앞
일요일,4,4,7,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,20시,20:32,21:04,20:32,20:32,21:04,32,8,15.4,15.4,37.56762877,126.9795662,훈련원공원
일요일,4,4,8,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,21시,21:27,21:47,21:28,21:28,21:47,19,10,19.2,19.2,37.56680167,126.9966063,기업은행_무교지점
일요일,5,1,1,청계8가 노상공영주차장,청계8가,10시,10:29,10:57,10:29,10:29,10:57,28,10,19.2,19.2,37.56980089,127.0163871,청계3_코리아몰앞
일요일,5,1,2,청계8가 노상공영주차장,청계8가,11시,11:35,11:48,11:35,11:35,11:47,12,14,26.9,26.9,37.56980089,127.0163871,청계8가
일요일,5,1,3,청계8가 노상공영주차장,청계8가,12시,12:19,12:44,12:19,12:19,12:44,25,9,17.3,17.3,37.56980089,127.0163871,청계8가
일요일,5,1,4,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,13시,13:40,14:16,13:40,13:40,14:15,35,18,34.6,34.6,37.56896427,127.0020909,청계8가
일요일,5,1,5,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,14시,14:32,15:08,14:32,14:32,15:08,36,15,28.8,28.8,37.56896427,127.0020909,청계3_코리아몰앞
일요일,5,1,6,훈련원공원 노상공영주차장,훈련원공원,15시,15:29,16:00,15:29,15:29,15:59,30,16,30.8,30.8,37.56692913,127.0043893,청계3_코리아몰앞
일요일,5,1,7,을지로 노상공영주차장(신한은행 앞),을지로_신한은행앞,16시,16:20,16:44,16:20,16:20,16:44,24,11,21.2,21.2,37.56710245,127.0017882,훈련원공원
일요일,5,1,8,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,17시,17:24,17:54,17:24,17:24,17:54,30,12,23.1,23.1,37.56896427,127.0020909,을지로_신한은행앞
일요일,5,1,9,훈련원공원 노상공영주차장,훈련원공원,18시,18:26,19:07,18:26,18:26,19:07,41,15,28.8,28.8,37.56692913,127.0043893,청계3_코리아몰앞
일요일,5,1,10,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,19시,19:36,19:52,19:36,19:36,19:52,16,8,15.4,15.4,37.56762877,126.9795662,훈련원공원
일요일,5,1,11,훈련원공원 노상공영주차장,훈련원공원,20시,20:25,20:59,20:25,20:25,20:59,34,13,25.0,25.0,37.56692913,127.0043893,기업은행_무교지점
일요일,5,1,12,훈련원공원 노상공영주차장,훈련원공원,21시,21:33,21:56,21:33,21:33,21:56,23,15,28.8,28.8,37.56692913,127.0043893,훈련원공원
일요일,5,2,1,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,10시,10:25,11:05,10:25,10:25,11:05,40,9,17.3,17.3,37.56896427,127.0020909,청계3_코리아몰앞
일요일,5,2,2,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,11시,11:23,12:02,11:23,11:23,12:02,39,11,21.2,21.2,37.56896427,127.0020909,청계3_코리아몰앞
일요일,5,2,3,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,12시,12:24,12:58,12:24,12:24,12:58,34,11,21.2,21.2,37.56680167,126.9966063,청계3_코리아몰앞
일요일,5,2,4,청계3 노상공영주차장(고려상사 앞),청계3_고려상사앞,13시,13:21,13:52,13:21,13:21,13:52,31,11,21.2,21.2,37.56822248,127.0018662,을지로_하나은행앞
일요일,5,2,5,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,14시,14:33,15:01,14:33,14:33,15:01,28,14,26.9,26.9,37.56762877,126.9795662,청계3_고려상사앞
일요일,5,2,6,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,15시,15:27,15:54,15:27,15:27,15:53,26,10,19.2,19.2,37.56896427,127.0020909,기업은행_무교지점
일요일,5,2,7,청계5 노상공영주차장,청계5,20시,20:34,21:16,20:35,20:35,21:16,41,10,19.2,19.2,37.5681412,127.0024362,청계3_코리아몰앞
일요일,5,3,1,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,12시,12:35,13:03,12:35,12:35,13:03,28,18,34.6,34.6,37.56896427,127.0020909,청계3_코리아몰앞
일요일,5,3,2,청계8가 노상공영주차장,청계8가,13시,13:25,13:45,13:25,13:25,13:45,20,18,34.6,34.6,37.56980089,127.0163871,청계3_코리아몰앞
일요일,5,3,3,훈련원공원 노상공영주차장,훈련원공원,14시,14:19,14:42,14:19,14:19,14:42,23,11,21.2,21.2,37.56692913,127.0043893,청계8가
일요일,5,3,4,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,17시,17:27,18:11,17:27,17:27,18:11,44,13,25.0,25.0,37.56762877,126.9795662,훈련원공원
일요일,5,3,5,기업은행 무교지점 앞 가로등형 충전소,기업은행_무교지점,20시,20:32,21:04,20:32,20:32,21:04,32,8,15.4,15.4,37.56762877,126.9795662,기업은행_무교지점
일요일,5,3,6,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,21시,21:44,22:00,21:45,21:45,22:00,15,12,23.1,23.1,37.56896427,127.0020909,기업은행_무교지점
일요일,5,4,1,을지로 노상공영주차장(신한은행 앞),을지로_신한은행앞,11시,11:40,12:08,11:40,11:40,12:08,28,10,19.2,19.2,37.56710245,127.0017882,청계3_코리아몰앞
일요일,5,4,2,훈련원공원 노상공영주차장,훈련원공원,12시,12:28,13:01,12:28,12:28,13:01,33,11,21.2,21.2,37.56692913,127.0043893,을지로_신한은행앞
일요일,5,4,3,을지로 노상공영주차장(하나은행 앞),을지로_하나은행앞,13시,13:27,14:04,13:27,13:27,14:04,37,12,23.1,23.1,37.56680167,126.9966063,훈련원공원
일요일,5,4,4,청계3 노상공영주차장(고려상사 앞),청계3_고려상사앞,14시,14:34,15:00,14:34,14:34,14:59,25,14,26.9,26.9,37.56822248,127.0018662,을지로_하나은행앞
일요일,5,4,5,훈련원공원 노상공영주차장,훈련원공원,16시,16:36,17:25,16:36,16:36,17:21,45,17,32.7,32.7,37.56692913,127.0043893,청계3_고려상사앞
일요일,5,4,6,훈련원공원 노상공영주차장,훈련원공원,17시,17:30,18:28,17:41,17:41,18:26,45,12,23.1,23.1,37.56692913,127.0043893,훈련원공원
일요일,5,4,7,청계3 노상공영주차장(코리아몰 앞),청계3_코리아몰앞,20시,20:32,21:13,20:32,20:32,21:13,41,10,19.2,19.2,37.56896427,127.0020909,훈련원공원
일요일,5,5,1,훈련원공원 노상공영주차장,훈련원공원,10시,10:14,10:51,10:14,10:14,10:51,37,9,17.3,17.3,37.56692913,127.0043893,청계3_코리아몰앞
